Message,Period,Time,Slot,Subject,Group,CTR,Revenue,Bid,VFC,Cost,Payoff
""
sync_net,1,18:15:23,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:23,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:23,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:23,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:24,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:24,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:24,2,8,1,190,7600,13.46,40,1407.9,6239.6
sync_net,1,18:15:24,3,5,1,0,0,7.41,10,0,0
""
sync_net,1,18:15:24,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:24,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:24,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:24,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:25,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:25,1,7,1,380,11400,16.91,30,5114.8,5301
sync_net,1,18:15:25,2,8,1,190,7600,13.46,40,2299,7600
sync_net,1,18:15:25,3,5,1,0,0,12.1,10,0,0
""
sync_net,1,18:15:25,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:25,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:25,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:25,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:26,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:26,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:26,2,8,1,190,7600,13.46,40,2392.1,5253.5
sync_net,1,18:15:26,3,5,1,0,0,12.59,10,0,0
""
sync_net,1,18:15:26,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:26,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:26,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:26,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:27,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:27,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:27,2,8,1,190,7600,13.46,40,1641.6,6004
sync_net,1,18:15:27,3,5,1,0,0,8.64,10,0,0
""
sync_net,1,18:15:27,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:27,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:27,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:27,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:28,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:28,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:28,2,8,1,190,7600,13.46,40,1877.2,5770.3
sync_net,1,18:15:28,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:15:28,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:28,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:28,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:28,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:29,0,5,1,400,4000,24.44,10,8296,-4296
sync_net,1,18:15:29,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:15:29,2,7,1,190,5700,16.91,30,2557.4,3142.6
sync_net,1,18:15:29,3,8,1,0,0,13.46,40,0,0
""
sync_net,1,18:15:30,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:30,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:30,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:30,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:30,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:30,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:30,2,8,1,190,7600,13.46,40,938.6,6897
sync_net,1,18:15:30,3,5,1,0,0,4.94,10,0,0
""
sync_net,1,18:15:31,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:31,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:31,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:31,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:32,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:32,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:32,2,8,1,190,7600,13.46,40,2439.6,6427.7
sync_net,1,18:15:32,3,5,1,0,0,12.84,10,0,0
""
sync_net,1,18:15:32,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:32,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:32,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:32,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:33,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:33,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:33,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:33,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:33,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:33,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:33,2,8,1,190,7600,13.46,40,47.5,7600
sync_net,1,18:15:33,3,5,1,0,0,0.25,10,0,0
""
sync_net,1,18:15:34,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:34,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:34,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:34,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:34,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:34,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:34,2,8,1,190,7600,13.46,40,516.8,7552.5
sync_net,1,18:15:34,3,5,1,0,0,2.72,10,0,0
""
sync_net,1,18:15:35,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:35,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:35,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:35,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:35,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:35,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:35,2,8,1,190,7600,13.46,40,1548.5,5910.9
sync_net,1,18:15:35,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:36,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:36,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:36,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:36,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:36,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:36,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:36,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:36,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:37,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:37,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:37,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:37,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:37,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:37,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:37,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:37,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:39,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:39,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:39,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:39,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:39,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:39,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:39,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:39,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:40,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:40,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:40,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:40,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:40,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:40,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:40,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:40,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:41,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:41,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:41,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:41,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:41,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:41,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:41,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:41,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:42,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:42,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:42,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:42,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:42,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:42,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:42,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:42,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:43,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:43,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:43,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:43,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:43,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:43,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:43,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:43,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:44,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:44,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:44,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:44,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:44,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:44,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:44,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:44,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:45,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:45,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:45,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:45,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:46,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:46,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:46,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:46,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:46,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:46,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:46,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:46,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:47,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:47,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:47,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:47,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:48,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:48,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:48,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:48,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:48,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:48,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:48,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:48,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:49,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:49,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:49,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:49,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:49,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:49,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:49,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:49,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:50,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:50,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:50,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:50,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:50,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:50,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:50,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:50,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:51,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:51,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:51,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:51,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:51,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:51,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:51,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:51,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:52,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:52,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:52,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:52,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:52,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:52,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:52,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:52,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:53,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:53,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:53,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:53,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:54,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:54,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:54,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:54,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:54,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:54,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:54,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:54,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:55,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:55,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:55,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:55,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:55,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:55,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:55,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:55,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:56,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:56,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:56,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:56,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:56,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:56,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:56,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:56,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:57,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:57,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:57,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:57,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:58,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:58,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:58,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:58,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:58,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:58,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:58,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:58,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:15:59,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:15:59,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:15:59,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:15:59,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:15:59,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:15:59,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:15:59,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:15:59,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:00,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:00,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:00,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:00,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:00,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:00,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:00,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:00,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:01,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:01,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:01,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:01,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:01,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:01,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:01,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:01,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:02,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:02,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:02,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:02,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:03,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:03,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:03,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:03,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:03,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:03,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:03,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:03,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:04,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:04,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:04,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:04,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:04,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:04,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:04,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:04,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:05,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:05,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:05,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:05,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:06,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:06,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:06,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:06,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:06,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:06,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:06,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:06,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:07,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:07,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:07,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:07,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:07,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:07,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:07,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:07,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:08,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:08,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:08,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:08,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:08,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:08,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:08,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:08,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:09,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:09,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:09,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:09,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:09,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:09,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:09,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:09,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:10,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:10,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:10,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:10,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:11,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:11,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:11,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:11,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:11,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:11,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:11,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:11,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:12,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:12,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:12,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:12,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:12,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:12,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:12,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:12,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:13,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:13,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:13,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:13,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:13,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:13,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:13,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:13,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:16:14,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:16:14,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:16:14,2,8,1,190,7600,13.46,40,1548.5,6051.5
sync_net,1,18:16:14,3,5,1,0,0,8.15,10,0,0
""
sync_net,1,18:16:15,0,4,2,400,16000,37.05,40,11508,4492
sync_net,1,18:16:15,1,1,2,380,3800,28.77,10,8493,-4693
sync_net,1,18:16:15,2,3,2,190,5700,22.35,30,4081.2,1618.8000000000002
sync_net,1,18:16:15,3,2,2,0,0,21.48,20,0,0
""
